,id,r,cx,cz,c,contrast,cnr,snr,gcnr
244,1244,0.006,-0.008,0.0475,1520.0,-47.40948677062988,-1.5310955047607422,1.5376477241516113,0.9992804029520533
245,1246,0.004,-0.006,0.055,1530.0,-37.158048152923584,-1.705237627029419,1.7292237281799316,0.9993224932054199
246,1249,0.003,-0.006,0.0425,1570.0,-27.834105491638184,-1.5736973285675049,1.6402626037597656,1.0
247,1261,0.002,-0.002,0.07,1550.0,-2.4224691092967987,-0.4225305914878845,2.298444986343384,0.590340890465058
248,1265,0.008,-0.004,0.065,1520.0,-47.59142875671387,-1.9026412963867188,1.9106160402297974,0.9998780636518015
249,1267,0.008,0.006,0.0475,1540.0,-48.02441596984863,-1.584808111190796,1.5911247730255127,0.9996341463312762
250,1268,0.008,-0.004,0.0625,1500.0,-45.796918869018555,-1.6165903806686401,1.624927282333374,0.9998780041375137
251,1270,0.008,-0.012,0.0525,1500.0,-42.704501152038574,-1.4976977109909058,1.5087487697601318,0.9982122540814613
252,1276,0.004,-0.014,0.0525,1590.0,-49.180145263671875,-1.4156864881515503,1.420623540878296,1.0
253,1288,0.003,-0.006,0.06,1480.0,-49.035940170288086,-1.5840786695480347,1.5896960496902466,1.0
254,1289,0.006,-0.016,0.0475,1520.0,-52.04509258270264,-1.819562315940857,1.8241206407546997,1.0
255,1293,0.008,-0.016,0.06,1470.0,-44.818787574768066,-1.5165271759033203,1.5252859592437744,0.9988300357268423
256,1297,0.004,0.016,0.065,1540.0,-35.6566047668457,-1.6808909177780151,1.7090706825256348,0.9981096407505261
257,1298,0.008,-0.014,0.0575,1580.0,-46.84550762176514,-1.516055941581726,1.52298104763031,0.999272197930539
258,1302,0.004,-0.012,0.06,1550.0,-44.773149490356445,-1.2963906526565552,1.3039175271987915,0.9079837619229535
259,1319,0.002,0.012,0.065,1590.0,-52.725982666015625,-1.852657675743103,1.8569481372833252,1.0
260,1320,0.004,0.01,0.0425,1530.0,-51.92161560058594,-1.7464078664779663,1.7508457899093628,1.0
261,1321,0.003,-0.014,0.0675,1500.0,-44.27280902862549,-1.1692808866500854,1.1764743328094482,0.962178513669721
262,1322,0.006,-0.012,0.04,1420.0,-52.46924877166748,-1.7773250341415405,1.781564712524414,0.9997316156964977
263,1325,0.008,-0.01,0.0425,1570.0,-51.40202522277832,-1.9862977266311646,1.9916572570800781,0.9998598458582809
264,1326,0.003,0.0,0.0625,1460.0,-52.99633502960205,-2.0134799480438232,2.0179996490478516,1.0
265,1334,0.006,0.004,0.0525,1510.0,-50.90954303741455,-1.7412099838256836,1.7461830377578735,0.9997606510518471
266,1335,0.008,-0.016,0.0625,1430.0,-48.82837772369385,-1.6218538284301758,1.6277447938919067,0.9997972836022853
267,1337,0.002,-0.004,0.0525,1460.0,-16.32473587989807,-1.007157802581787,1.2836391925811768,0.7013782883701456
268,1341,0.002,0.0,0.0475,1480.0,-45.17157554626465,-1.3919833898544312,1.399700403213501,0.9937499986027517
269,1342,0.008,0.01,0.04,1470.0,-50.90523719787598,-1.8109774589538574,1.8161524534225464,1.0
270,1350,0.003,0.014,0.04,1560.0,-50.90685844421387,-1.5303831100463867,1.5347552299499512,1.0
271,1362,0.003,-0.014,0.0675,1520.0,-10.541810989379883,-0.6818562150001526,1.1305053234100342,0.5114236757244772
272,1363,0.002,-0.012,0.0575,1500.0,-46.90207481384277,-1.5218262672424316,1.5287322998046875,1.0
273,1374,0.003,-0.012,0.04,1470.0,-31.502485275268555,-1.7161484956741333,1.7630473375320435,1.0
274,1375,0.004,0.0,0.07,1580.0,-38.20871591567993,-1.2824524641036987,1.298410415649414,0.8646820026087328
275,1379,0.002,0.016,0.04,1500.0,-31.381449699401855,-1.6079730987548828,1.6525633335113525,1.0
276,1383,0.006,-0.012,0.065,1470.0,-50.75274467468262,-1.748305082321167,1.753389596939087,0.9994635193356924
277,1387,0.002,0.004,0.04,1560.0,-34.79837894439697,-1.8039549589157104,1.8396955728530884,0.9942528711005602
278,1398,0.008,0.006,0.05,1530.0,-48.79002094268799,-1.5933626890182495,1.5991756916046143,0.9998781082319433
279,1399,0.006,0.002,0.05,1600.0,-46.06367111206055,-1.5461832284927368,1.5539145469665527,0.9997604790332765
280,1404,0.004,-0.014,0.055,1540.0,-50.42365550994873,-1.54670250415802,1.5513747930526733,0.9985632185171982
281,1407,0.006,-0.008,0.05,1570.0,-51.27703666687012,-1.6291229724884033,1.6335824728012085,1.0
282,1409,0.008,0.016,0.04,1510.0,-49.0114688873291,-1.556017279624939,1.5615507364273071,0.9997757847289083
283,1410,0.006,0.014,0.0475,1470.0,-42.70435333251953,-1.5212522745132446,1.5324771404266357,0.9993466187103542
284,1417,0.006,-0.008,0.06,1430.0,-52.64266490936279,-1.8431339263916016,1.8474438190460205,1.0
285,1418,0.008,-0.012,0.0575,1600.0,-47.268080711364746,-1.5610929727554321,1.5678836107254028,0.999512432924918
286,1425,0.002,0.006,0.0575,1550.0,-54.40119743347168,-2.1195743083953857,2.1236202716827393,1.0
287,1436,0.006,-0.016,0.0675,1440.0,-52.001118659973145,-1.7054905891418457,1.7097848653793335,1.0
288,1439,0.002,-0.01,0.0675,1510.0,-30.7745361328125,-1.4503289461135864,1.4991037845611572,0.8830409568287845
289,1443,0.008,0.01,0.0425,1540.0,-48.91624927520752,-1.7843241691589355,1.7907402515411377,0.9998598458303455
290,1448,0.008,-0.012,0.05,1490.0,-48.306074142456055,-1.674438238143921,1.680898666381836,0.9998374776543776
291,1456,0.008,-0.014,0.0475,1420.0,-53.37151050567627,-1.959186315536499,1.9633979797363281,0.9998179170042822
292,1457,0.008,0.016,0.0575,1540.0,-39.885010719299316,-1.6882047653198242,1.7195521593093872,0.9855763948666214
293,1464,0.002,-0.014,0.0425,1560.0,-49.87154006958008,-1.4526536464691162,1.4573308229446411,1.0
294,1472,0.006,0.01,0.045,1430.0,-40.53601264953613,-1.5876933336257935,1.60276198387146,0.9997597886071391
295,1474,0.008,0.008,0.055,1580.0,-51.40069007873535,-1.7301573753356934,1.7348263263702393,0.999632892845517
296,1475,0.004,-0.012,0.065,1490.0,-47.084970474243164,-1.5857661962509155,1.592811942100525,0.9993215738523864
297,1481,0.008,0.004,0.0625,1480.0,-50.73475360870361,-1.7824316024780273,1.7876261472702026,0.9997560083417811
298,1482,0.004,-0.008,0.0575,1600.0,-42.40489482879639,-1.6411265134811401,1.6536638736724854,1.0
299,1484,0.004,0.0,0.06,1450.0,-48.01305294036865,-1.5258337259292603,1.5319232940673828,0.9993234099728961
300,1485,0.003,0.012,0.0425,1430.0,-47.43195056915283,-1.466529130935669,1.47278892993927,1.0
301,1497,0.004,-0.008,0.0675,1460.0,-47.1245002746582,-1.5634101629257202,1.5703247785568237,1.0
302,1502,0.006,-0.016,0.065,1580.0,-43.61534118652344,-1.5626040697097778,1.5729783773422241,1.0
303,1504,0.003,-0.002,0.0425,1480.0,-45.57525157928467,-1.4625134468078613,1.4702516794204712,0.9984871407713016
304,1506,0.003,0.016,0.06,1540.0,-47.50924587249756,-1.493725061416626,1.5000439882278442,1.0
305,1508,0.002,-0.002,0.0675,1580.0,-1.0238570719957352,-0.16164444386959076,1.8599534034729004,0.46783620886310906
306,1519,0.004,0.006,0.0675,1580.0,-47.274818420410156,-1.4616285562515259,1.4679818153381348,1.0
307,1520,0.003,0.002,0.07,1580.0,-34.707186222076416,-1.5782800912857056,1.6078534126281738,1.0
308,1527,0.008,0.0,0.06,1550.0,-49.3834114074707,-1.7740631103515625,1.7801066637039185,1.0
309,1528,0.006,-0.016,0.045,1430.0,-40.493292808532715,-1.5543735027313232,1.5691992044448853,0.9996204933001946
310,1531,0.006,0.0,0.0425,1460.0,-50.74912071228027,-1.6937681436538696,1.6986960172653198,1.0
311,1540,0.004,0.008,0.0425,1420.0,-40.97395420074463,-1.4022982120513916,1.4149469137191772,0.9993399339496029
312,1543,0.008,0.014,0.0475,1470.0,-43.37931156158447,-1.528723955154419,1.5391547679901123,0.9992716679355603
313,1561,0.003,-0.01,0.055,1530.0,-52.41271495819092,-1.8320428133010864,1.8364416360855103,1.0
314,1562,0.003,-0.004,0.055,1490.0,-43.99325370788574,-1.5519143342971802,1.5617762804031372,1.0
315,1565,0.008,0.01,0.04,1430.0,-46.172776222229004,-1.9476070404052734,1.9572290182113647,0.9962115461777047
316,1566,0.008,-0.008,0.065,1420.0,-51.20185375213623,-1.7269785404205322,1.7317472696304321,0.999877541031576
317,1570,0.003,-0.002,0.04,1520.0,-33.250815868377686,-1.6525228023529053,1.6892653703689575,0.998487140628152
318,1580,0.006,0.002,0.0675,1470.0,-50.93201160430908,-1.6945770978927612,1.6994043588638306,1.0
319,1583,0.006,0.01,0.065,1530.0,-52.05658435821533,-1.7832438945770264,1.7877053022384644,1.0
320,1588,0.002,0.006,0.0675,1510.0,-2.2910304367542267,-0.36747774481773376,2.0321238040924072,0.592557763822935
321,1592,0.004,0.008,0.0625,1460.0,-38.19633722305298,-1.4642212390899658,1.482467532157898,1.0
322,1593,0.006,-0.014,0.0525,1470.0,-42.9691743850708,-1.5538595914840698,1.5649781227111816,0.9856630827841504
323,1599,0.008,0.01,0.0675,1470.0,-46.76342010498047,-1.5196609497070312,1.5266690254211426,0.9639803768528825
324,1607,0.004,-0.014,0.04,1490.0,-42.10110664367676,-1.2806527614593506,1.2907873392105103,0.8838709676347635
325,1608,0.006,-0.014,0.06,1470.0,-50.363802909851074,-1.9758236408233643,1.9818341732025146,0.9797716076542587
326,1610,0.006,0.0,0.04,1560.0,-40.885376930236816,-1.5577994585037231,1.5719962120056152,0.9997623574137039
327,1614,0.002,-0.008,0.065,1430.0,-42.36033916473389,-1.2135602235794067,1.2228792905807495,0.870588240317572
328,1620,0.002,0.004,0.04,1580.0,-29.219155311584473,-1.8887927532196045,1.956491231918335,1.0
329,1623,0.008,-0.006,0.05,1460.0,-49.25955295562744,-1.6725796461105347,1.6783595085144043,1.0
330,1626,0.002,-0.012,0.0525,1480.0,-38.036296367645264,-1.6676088571548462,1.6887898445129395,1.0
331,1630,0.004,0.0,0.04,1460.0,-41.442203521728516,-1.4952185153961182,1.5079914331436157,1.0
332,1634,0.004,0.008,0.0675,1440.0,-49.09898281097412,-2.4049229621887207,2.413391590118408,1.0
333,1638,0.004,0.0,0.07,1510.0,-48.28981399536133,-1.9608114957809448,1.9683915376663208,0.9810554756113073
334,1640,0.004,-0.008,0.0475,1590.0,-51.632113456726074,-1.6205499172210693,1.6248078346252441,1.0
335,1642,0.003,-0.006,0.05,1590.0,-41.46339416503906,-1.3258925676345825,1.3371912240982056,1.0
336,1644,0.008,0.0,0.055,1560.0,-44.31462287902832,-1.5348267555236816,1.5442239046096802,0.9995126705549747
337,1662,0.008,0.01,0.045,1590.0,-50.001211166381836,-1.6226787567138672,1.6278258562088013,0.9998598458335777
338,1670,0.004,0.012,0.0425,1460.0,-53.46737861633301,-2.08469295501709,2.089124917984009,1.0
339,1679,0.002,-0.012,0.0575,1580.0,-4.083432555198669,-0.5366730690002441,1.6576029062271118,0.597560990822505
340,1680,0.003,-0.012,0.05,1580.0,-31.046922206878662,-1.7428641319274902,1.7931344509124756,1.0
341,1688,0.006,0.004,0.05,1560.0,-49.440813064575195,-1.6485192775726318,1.6540980339050293,0.9995209580635613
342,1691,0.008,0.016,0.045,1600.0,-52.05710411071777,-1.8772317171096802,1.8819283246994019,0.9997973247308317
343,1693,0.008,-0.004,0.07,1580.0,-50.49349784851074,-1.7166965007781982,1.721840739250183,1.0
344,1696,0.003,0.012,0.0575,1500.0,-38.54755640029907,-1.5431079864501953,1.5615663528442383,0.9970930226964234
345,1706,0.006,-0.012,0.07,1490.0,-41.62322521209717,-1.3771604299545288,1.388680338859558,0.9957058502674417
346,1710,0.004,-0.004,0.07,1470.0,-34.07320737838745,-1.6469470262527466,1.6801916360855103,1.0
347,1711,0.008,-0.006,0.05,1560.0,-44.793686866760254,-1.5596976280212402,1.568731427192688,0.9995124329308401
348,1713,0.002,-0.012,0.0475,1470.0,-36.547484397888184,-1.2699984312057495,1.2891827821731567,0.8437500895370988
349,1715,0.008,-0.01,0.045,1580.0,-46.02754592895508,-1.5541456937789917,1.5619492530822754,0.9992992291625571
350,1717,0.003,0.012,0.0425,1570.0,-50.340819358825684,-1.701048493385315,1.7062363624572754,0.9985465120708664
351,1718,0.006,-0.016,0.05,1520.0,-43.364691734313965,-1.625215768814087,1.6363239288330078,0.999621928165381
352,1730,0.003,0.008,0.05,1530.0,-42.58901596069336,-1.5450975894927979,1.5567835569381714,0.9925149695685282
353,1735,0.002,0.0,0.055,1540.0,-47.794504165649414,-1.5635043382644653,1.56990385055542,1.0
354,1749,0.002,0.0,0.065,1530.0,-40.83699703216553,-1.678071141242981,1.6934502124786377,1.0
355,1754,0.004,-0.008,0.06,1490.0,-45.324764251708984,-1.5406097173690796,1.5490007400512695,0.9986746191561348
356,1755,0.004,-0.016,0.04,1460.0,-50.99503040313721,-1.6560946702957153,1.6607781648635864,1.0
357,1764,0.003,-0.004,0.06,1440.0,-43.76199245452881,-1.6907074451446533,1.7027543783187866,0.9910179635833934
358,1771,0.008,-0.006,0.05,1550.0,-43.065524101257324,-1.5082921981811523,1.5189648866653442,0.999146757704841
359,1776,0.004,0.014,0.0475,1520.0,-20.569515228271484,-1.2364552021026611,1.3642868995666504,0.8438335009891136
360,1778,0.004,0.01,0.06,1570.0,-43.13598155975342,-1.5303380489349365,1.5410786867141724,0.9986746189054774
361,1780,0.004,0.006,0.06,1510.0,-53.08890342712402,-2.071155309677124,2.0757548809051514,1.0
362,1793,0.003,-0.01,0.0675,1480.0,-45.18778324127197,-1.759994387626648,1.7697336673736572,1.0
363,1798,0.008,0.004,0.0525,1540.0,-52.83703327178955,-1.9579756259918213,1.9624525308609009,0.9997560678756457
364,1799,0.004,-0.004,0.045,1450.0,-40.34351348876953,-1.5176575183868408,1.532387375831604,0.9860834994468478
365,1801,0.006,0.008,0.0675,1450.0,-32.30283260345459,-1.7144570350646973,1.7570831775665283,1.0
366,1805,0.004,-0.002,0.0525,1460.0,-43.0470085144043,-1.5231527090072632,1.5339536666870117,1.0
367,1807,0.008,0.002,0.0675,1430.0,-49.149131774902344,-1.89997398853302,1.906624674797058,0.9998780785101492
368,1813,0.003,0.014,0.0525,1460.0,-26.86739683151245,-1.7435804605484009,1.8264336585998535,1.0
369,1821,0.002,0.002,0.0475,1590.0,-36.13349437713623,-1.8866655826568604,1.9165797233581543,1.0
370,1827,0.002,-0.006,0.06,1460.0,-3.2546401023864746,-0.5654730200767517,2.0851683616638184,0.5802468506721672
371,1834,0.006,0.016,0.045,1480.0,-44.33207988739014,-1.599282145500183,1.6090539693832397,1.0
372,1847,0.003,0.01,0.0475,1590.0,-33.0340313911438,-1.5527141094207764,1.5881304740905762,1.0
373,1852,0.006,0.006,0.0675,1450.0,-50.87249279022217,-1.7263396978378296,1.7312915325164795,0.9995253916144716
374,1861,0.006,0.016,0.07,1550.0,-46.0228967666626,-1.5352059602737427,1.5429186820983887,1.0
375,1866,0.008,-0.016,0.0525,1510.0,-52.437334060668945,-1.85848069190979,1.863023042678833,0.9985471704394984
376,1872,0.004,0.002,0.055,1580.0,-26.73305034637451,-1.5099622011184692,1.6718683242797852,0.9508737588972832
377,1880,0.004,0.002,0.0525,1460.0,-50.06604194641113,-1.6572163105010986,1.6624335050582886,1.0
378,1888,0.008,-0.008,0.0525,1420.0,-42.78749465942383,-1.5736181735992432,1.5851205587387085,1.0
379,1899,0.008,-0.002,0.0575,1480.0,-49.08841609954834,-1.5850276947021484,1.5906143188476562,0.9995121356286516
380,1900,0.002,-0.016,0.0475,1420.0,0.5579419434070587,0.08014148473739624,1.6532753705978394,0.5050472939997099
381,1903,0.006,0.012,0.045,1420.0,-42.679505348205566,-1.4765217304229736,1.48744797706604,0.9983905579602544
382,1917,0.004,0.014,0.0675,1560.0,-45.73292255401611,-1.2332429885864258,1.2397546768188477,0.8593052867650215
383,1922,0.006,-0.01,0.0525,1480.0,-50.74093818664551,-1.6348501443862915,1.639611005783081,0.9992819531271742
384,1925,0.004,-0.01,0.0675,1540.0,-43.526434898376465,-1.6492148637771606,1.6602776050567627,0.9986798679163509
385,1933,0.006,-0.006,0.0525,1420.0,-45.50264358520508,-1.5343003273010254,1.5424867868423462,0.9992867332220449
386,1937,0.008,0.008,0.06,1430.0,-49.986796379089355,-1.7166802883148193,1.7221347093582153,1.0
387,1953,0.006,0.014,0.0525,1460.0,-48.17139148712158,-1.8467639684677124,1.8540018796920776,1.0
388,1960,0.008,-0.014,0.0475,1590.0,-38.43445539474487,-1.639661192893982,1.6595345735549927,0.9990895848803018
389,1966,0.003,-0.002,0.0625,1470.0,-46.755685806274414,-1.4910112619400024,1.497901201248169,0.996969696571429
390,1970,0.006,-0.014,0.0675,1590.0,-46.962480545043945,-1.4823981523513794,1.4890785217285156,0.9986919554244598
391,1971,0.006,-0.004,0.0475,1450.0,-44.43612575531006,-1.5179041624069214,1.5270674228668213,0.9990405372229613
392,1974,0.008,0.0,0.04,1600.0,-46.708688735961914,-1.525834083557129,1.5329149961471558,0.9993472584636793
393,1979,0.004,0.002,0.0475,1500.0,-51.00712776184082,-1.6621373891830444,1.666831374168396,1.0
394,1983,0.006,-0.012,0.04,1530.0,-48.069705963134766,-1.5048933029174805,1.5108600854873657,0.9997316156512992
395,1986,0.002,0.002,0.06,1460.0,-50.21422863006592,-1.584288477897644,1.5891916751861572,1.0
396,1987,0.004,-0.012,0.0625,1520.0,-52.586236000061035,-1.8406552076339722,1.844987392425537,1.0
397,2000,0.004,0.016,0.0425,1570.0,-38.63958120346069,-1.6287308931350708,1.648005485534668,1.0
398,2004,0.004,0.014,0.07,1530.0,-28.97751808166504,-1.0270092487335205,1.081755518913269,0.7569591893961494
399,2018,0.006,0.012,0.05,1560.0,-46.11361026763916,-1.8559056520462036,1.865135669708252,0.9660628926332279
400,2028,0.003,0.008,0.04,1450.0,-41.38192176818848,-0.9611976742744446,0.969466507434845,0.6535551440684324
401,2033,0.008,-0.008,0.06,1530.0,-50.22352695465088,-1.6528236865997314,1.6579333543777466,0.9997550220668004
402,2037,0.008,0.008,0.05,1600.0,-47.917938232421875,-1.5533074140548706,1.5595753192901611,0.9995100440632001
403,2045,0.008,0.004,0.065,1450.0,-47.20022201538086,-2.235654354095459,2.245462417602539,0.9998780635990755
404,2051,0.006,0.014,0.04,1590.0,-40.74418544769287,-1.5842913389205933,1.598968267440796,0.9996737356845689
405,2056,0.004,0.016,0.0475,1480.0,-46.12574577331543,-1.4084783792495728,1.4154706001281738,0.9981078522096436
406,2058,0.003,-0.008,0.06,1580.0,-46.77742958068848,-1.4402259588241577,1.4468566179275513,1.0
407,2061,0.008,0.01,0.06,1520.0,-46.96860313415527,-1.755330204963684,1.763236165046692,1.0
408,2072,0.003,0.008,0.07,1430.0,-11.613425016403198,-0.8563925623893738,1.4456056356430054,0.7329293480838235
409,2074,0.008,-0.004,0.055,1430.0,-50.350942611694336,-1.6927536725997925,1.6979104280471802,0.9998781379453854
410,2078,0.003,0.006,0.0525,1590.0,-33.99818181991577,-1.2806487083435059,1.3067275285720825,0.9316860531732397
411,2081,0.002,0.004,0.05,1490.0,-38.550143241882324,-1.291234016418457,1.306674599647522,1.0
412,2087,0.006,-0.004,0.04,1460.0,-52.17203140258789,-2.1800901889801025,2.1854724884033203,0.9997602493291697
413,2090,0.006,0.008,0.0475,1590.0,-52.90870189666748,-1.8662828207015991,1.8705147504806519,1.0
414,2093,0.008,-0.01,0.05,1450.0,-49.60762023925781,-1.6094034910202026,1.6147457361221313,0.999719573742517
415,2095,0.004,-0.006,0.0525,1430.0,-46.234493255615234,-1.5646666288375854,1.5723371505737305,1.0
416,2106,0.002,0.01,0.07,1480.0,-36.8746280670166,-1.8903840780258179,1.917870044708252,1.0
417,2108,0.006,-0.012,0.07,1580.0,-49.09087657928467,-2.029346227645874,2.0364973545074463,1.0
418,2120,0.002,0.0,0.0475,1600.0,-51.79725646972656,-1.7696603536605835,1.7742223739624023,1.0
419,2122,0.003,0.002,0.055,1570.0,-45.48544883728027,-1.4051045179367065,1.412616491317749,1.0
420,2130,0.003,0.002,0.045,1490.0,-46.30852222442627,-1.5403895378112793,1.5478765964508057,1.0
421,2131,0.008,-0.004,0.07,1490.0,-48.80124092102051,-1.8925800323486328,1.899476408958435,0.9998695538901817
422,2133,0.006,-0.006,0.06,1540.0,-53.23832988739014,-2.0570783615112305,2.0615692138671875,1.0
423,2139,0.002,0.01,0.04,1560.0,-4.7420260310173035,-0.4155963957309723,1.122652292251587,0.5016133733983077
424,2140,0.004,0.01,0.055,1440.0,-53.78082752227783,-1.9624165296554565,1.9664403200149536,1.0
425,2141,0.003,-0.004,0.0525,1450.0,-38.46403360366821,-1.6684242486953735,1.688576579093933,1.0
426,2152,0.004,-0.014,0.0425,1430.0,-50.18758296966553,-1.554272174835205,1.5590972900390625,0.9985663086290789
427,2159,0.003,-0.002,0.05,1470.0,-28.40676784515381,-1.697394847869873,1.7644320726394653,1.0
428,2164,0.003,0.01,0.055,1520.0,-31.5924334526062,-1.5454235076904297,1.5872100591659546,1.0
429,2168,0.002,0.006,0.07,1430.0,-22.588167190551758,-1.0919171571731567,1.2433236837387085,0.7756132946776335
430,2169,0.004,-0.002,0.07,1470.0,-50.55091381072998,-1.5240161418914795,1.528552770614624,1.0
431,2177,0.004,-0.002,0.04,1470.0,-46.24825954437256,-1.548325538635254,1.5559039115905762,0.999339933994036
432,2184,0.002,0.002,0.0575,1520.0,-51.091623306274414,-1.746558666229248,1.7514430284500122,1.0
